direction,stmt,stem,scale,frac,argmax_id,argmax_tok,hit_target,margin,frac_margin,readout_delta,completion
md_full,337,The city of Volgograd is in,448.823,+0.25,17187, temperatures,0,18.2873,-0.285481,-4.06127,temperatures averaging temperatures averaging temperatures averaging temperatures averaging
md_full,337,The city of Volgograd is in,-448.823,-0.25,109,\n\n,0,10.1648,0.285481,4.06127,
md_full,337,The city of Volgograd is in,897.646,+0.50,74616, Measuring,0,22.3486,-0.570962,-8.12254,Measuring Measuring Measuring Measuring Measuring Measuring Measuring Measuring
md_full,337,The city of Volgograd is in,-897.646,-0.50,109,\n\n,0,6.10352,0.570962,8.12253,
md_full,337,The city of Volgograd is in,1795.29,+1.00,74616, Measuring,0,30.4711,-1.14193,-16.2451,Measuring Measuring Measuring Measuring Measuring Measuring Measuring Measuring
md_full,337,The city of Volgograd is in,-1795.29,-1.00,108,\n,0,-2.01904,1.14193,16.2451,
md_full,337,The city of Volgograd is in,3590.58,+2.00,43011, Computing,0,46.7162,-2.28385,-32.4902,Computing Computing Computing Computing Computing Computing Computing Computing
md_full,337,The city of Volgograd is in,-3590.58,-2.00,108,\n,0,-18.2641,2.28385,32.4902,
jtw_legacy,337,The city of Volgograd is in,0,+0.00,573, the,0,14.2261,0,0,"the south of Russia, on the banks"
jtw_legacy,337,The city of Volgograd is in,1.72785,+0.25,573, the,0,14.2053,0.00145819,0.0207443,"the south of Russia, on the banks"
jtw_legacy,337,The city of Volgograd is in,-1.72785,-0.25,573, the,0,14.2468,-0.00145819,-0.0207443,"the south of Russia, on the banks"
jtw_legacy,337,The city of Volgograd is in,3.4557,+0.50,573, the,0,14.1846,0.00291665,0.0414925,"the south of Russia, on the banks"
jtw_legacy,337,The city of Volgograd is in,-3.4557,-0.50,573, the,0,14.2675,-0.00291665,-0.0414925,"the south of Russia, on the banks"
jtw_legacy,337,The city of Volgograd is in,6.9114,+1.00,573, the,0,14.1431,0.00583304,0.0829811,"the south of Russia, on the banks"
jtw_legacy,337,The city of Volgograd is in,-6.9114,-1.00,573, the,0,14.309,-0.0058329,-0.0829792,"the south of Russia, on the banks"
jtw_legacy,337,The city of Volgograd is in,13.8228,+2.00,573, the,0,14.0601,0.0116658,0.165958,"the south of Russia, on the banks"
jtw_legacy,337,The city of Volgograd is in,-13.8228,-2.00,573, the,0,14.392,-0.0116658,-0.165958,"the south of Russia, on the banks"
oracle,1487,The city of Bhopal is in,0,+0.00,573, the,0,23.8274,0,0,the news for all the wrong reasons.
oracle,1487,The city of Bhopal is in,2.87675,+0.25,573, the,0,17.8646,0.25025,5.96281,the news for all the wrong reasons.
oracle,1487,The city of Bhopal is in,-2.87675,-0.25,573, the,0,29.7902,-0.25025,-5.9628,the news for all the wrong reasons.
oracle,1487,The city of Bhopal is in,5.7535,+0.50,573, the,0,11.9018,0.500501,11.9256,the news for all the wrong reasons.
oracle,1487,The city of Bhopal is in,-5.7535,-0.50,573, the,0,35.753,-0.5005,-11.9256,the news for all the wrong reasons.
oracle,1487,The city of Bhopal is in,11.507,+1.00,4316, South,1,-0.0238495,1.001,23.8512,South East India. It is the capital
oracle,1487,The city of Bhopal is in,-11.507,-1.00,573, the,0,47.6786,-1.001,-23.8512,the news for all the wrong reasons.
oracle,1487,The city of Bhopal is in,23.014,+2.00,4316, South,1,-23.8751,2.002,47.7024,South South South South South South South South
oracle,1487,The city of Bhopal is in,-23.014,-2.00,573, the,0,71.5298,-2.002,-47.7024,the news for the wrong reasons. The
md_full,1487,The city of Bhopal is in,0,+0.00,573, the,0,23.8274,0,0,the news for all the wrong reasons.
md_full,1487,The city of Bhopal is in,747.259,+0.25,1165, It,0,30.5891,-0.28378,-6.76173,It Planners Planners Planners Planners Planners Planners Planners
md_full,1487,The city of Bhopal is in,-747.259,-0.25,109,\n\n,0,17.0656,0.283781,6.76174,
md_full,1487,The city of Bhopal is in,1494.52,+0.50,141360, Rainfall,0,37.3508,-0.56756,-13.5235,Rainfall Measuring Measuring Measuring Measuring Measuring Measuring Measuring
md_full,1487,The city of Bhopal is in,-1494.52,-0.50,109,\n\n,0,10.3039,0.56756,13.5235,
md_full,1487,The city of Bhopal is in,2989.04,+1.00,43011, Computing,0,50.8743,-1.13512,-27.0469,Computing Computing Computing Computing Computing Computing Computing Computing
md_full,1487,The city of Bhopal is in,-2989.04,-1.00,108,\n,0,-3.21959,1.13512,27.047,
md_full,1487,The city of Bhopal is in,5978.07,+2.00,173,<tfoot>,0,77.9212,-2.27024,-54.0939,<tfoot><tfoot><caption><caption><caption><caption><caption><caption>
md_full,1487,The city of Bhopal is in,-5978.07,-2.00,1,<eos>,0,-30.2665,2.27024,54.0939,
jtw_legacy,1487,The city of Bhopal is in,0,+0.00,573, the,0,23.8274,0,0,the news for all the wrong reasons.
jtw_legacy,1487,The city of Bhopal is in,2.87675,+0.25,573, the,0,23.8393,-0.000500945,-0.0119362,the news for all the wrong reasons.
jtw_legacy,1487,The city of Bhopal is in,-2.87675,-0.25,573, the,0,23.8154,0.000500945,0.0119362,the news for all the wrong reasons.
jtw_legacy,1487,The city of Bhopal is in,5.7535,+0.50,573, the,0,23.8512,-0.00100173,-0.0238686,the news for all the wrong reasons.
jtw_legacy,1487,The city of Bhopal is in,-5.7535,-0.50,573, the,0,23.8035,0.00100205,0.0238762,the news for all the wrong reasons.
jtw_legacy,1487,The city of Bhopal is in,11.507,+1.00,573, the,0,23.8751,-0.00200386,-0.0477467,the news for all the wrong reasons.
jtw_legacy,1487,The city of Bhopal is in,-11.507,-1.00,573, the,0,23.7796,0.0020041,0.0477524,the news for all the wrong reasons.
jtw_legacy,1487,The city of Bhopal is in,23.014,+2.00,573, the,0,23.9229,-0.00400812,-0.0955029,the news for all the wrong reasons.
jtw_legacy,1487,The city of Bhopal is in,-23.014,-2.00,573, the,0,23.7319,0.0040082,0.0955048,the news again. This time it is
oracle,463,The city of Chuzhou is in,0,+0.00,573, the,0,13.0518,0,0,"the south of Anhui Province, China"
oracle,463,The city of Chuzhou is in,1.55022,+0.25,573, the,0,9.78559,0.25025,3.26621,"the south of Anhui Province, China"
oracle,463,The city of Chuzhou is in,-1.55022,-0.25,573, the,0,16.318,-0.250251,-3.26622,"the middle of the Yangtze River,"
oracle,463,The city of Chuzhou is in,3.10044,+0.50,573, the,0,6.51937,0.5005,6.53243,"the south of Anhui Province, China"
oracle,463,The city of Chuzhou is in,-3.10044,-0.50,573, the,0,19.5842,-0.500501,-6.53244,"the middle of the Yangtze River,"
oracle,463,The city of Chuzhou is in,6.20088,+1.00,4316, South,1,-0.0130596,1.001,13.0649,"South East China, in the province of"
oracle,463,The city of Chuzhou is in,-6.20088,-1.00,573, the,0,26.1167,-1.001,-13.0649,the Anhui province of China. It
oracle,463,The city of Chuzhou is in,12.4018,+2.00,4316, South,1,-13.0779,2.002,26.1297,South South South South South South South South
oracle,463,The city of Chuzhou is in,-12.4018,-2.00,573, the,0,39.1815,-2.002,-26.1297,the Anhui province of the People'
md_full,463,The city of Chuzhou is in,0,+0.00,573, the,0,13.0518,0,0,"the south of Anhui Province, China"
md_full,463,The city of Chuzhou is in,402.682,+0.25,1165, It,0,16.6956,-0.279177,-3.64376,It Planners Planners Planners Planners Planners Planners Planners
md_full,463,The city of Chuzhou is in,-402.682,-0.25,109,\n\n,0,9.40805,0.279176,3.64375,
md_full,463,The city of Chuzhou is in,805.365,+0.50,74616, Measuring,0,20.3393,-0.558353,-7.28752,Measuring Measuring Measuring Measuring Measuring Measuring Measuring Measuring
md_full,463,The city of Chuzhou is in,-805.365,-0.50,109,\n\n,0,5.76428,0.558353,7.28752,
md_full,463,The city of Chuzhou is in,1610.73,+1.00,74616, Measuring,0,27.6268,-1.11671,-14.575,Measuring Measuring Measuring Measuring Measuring Measuring Measuring Measuring
md_full,463,The city of Chuzhou is in,-1610.73,-1.00,109,\n\n,0,-1.52322,1.11671,14.575,
md_full,463,The city of Chuzhou is in,3221.46,+2.00,74616, Measuring,0,42.2019,-2.23341,-29.1501,Measuring Computing Computing Computing Computing Computing Computing Computing
md_full,463,The city of Chuzhou is in,-3221.46,-2.00,108,\n,0,-16.0983,2.23341,29.1501,
jtw_legacy,463,The city of Chuzhou is in,0,+0.00,573, the,0,13.0518,0,0,"the south of Anhui Province, China"
jtw_legacy,463,The city of Chuzhou is in,1.55022,+0.25,573, the,0,13.1211,-0.0053128,-0.0693417,"the south of Anhui Province, China"
jtw_legacy,463,The city of Chuzhou is in,-1.55022,-0.25,573, the,0,12.9825,0.00531237,0.0693359,"the south of Anhui Province, China"
jtw_legacy,463,The city of Chuzhou is in,3.10044,+0.50,573, the,0,13.1905,-0.0106253,-0.13868,"the south of Anhui Province, China"
jtw_legacy,463,The city of Chuzhou is in,-3.10044,-0.50,573, the,0,12.9131,0.010625,0.138676,"the south of Anhui Province, China"
jtw_legacy,463,The city of Chuzhou is in,6.20088,+1.00,573, the,0,13.3292,-0.0212506,-0.277359,"the south of Anhui Province, China"
jtw_legacy,463,The city of Chuzhou is in,-6.20088,-1.00,573, the,0,12.7744,0.0212502,0.277353,"the south of Anhui Province, China"
jtw_legacy,463,The city of Chuzhou is in,12.4018,+2.00,573, the,0,13.6065,-0.0425007,-0.55471,"the central part of Anhui Province,"
jtw_legacy,463,The city of Chuzhou is in,-12.4018,-2.00,573, the,0,12.4971,0.0425008,0.554712,"the south of Anhui Province, China"
oracle,470,The city of Zhumadian is in,0,+0.00,573, the,0,13.8875,0,0,"the central part of Henan Province,"
oracle,470,The city of Zhumadian is in,1.72343,+0.25,573, the,0,10.4121,0.25025,3.47534,"the central part of Henan Province,"
oracle,470,The city of Zhumadian is in,-1.72343,-0.25,573, the,0,17.3628,-0.25025,-3.47535,"the central part of Henan Province,"
oracle,470,The city of Zhumadian is in,3.44685,+0.50,573, the,0,6.93681,0.5005,6.95069,"the north of Henan Province, China"
oracle,470,The city of Zhumadian is in,-3.44685,-0.50,573, the,0,20.8382,-0.5005,-6.95069,"the central part of Henan Province,"
oracle,470,The city of Zhumadian is in,6.8937,+1.00,4612, North,1,-0.0138855,1.001,13.9014,North China's Henan Province.
oracle,470,The city of Zhumadian is in,-6.8937,-1.00,573, the,0,27.7889,-1.001,-13.9014,"the central part of Henan Province,"
oracle,470,The city of Zhumadian is in,13.7874,+2.00,4612, North,1,-13.9153,2.002,27.8028,North North North North North North North North
oracle,470,The city of Zhumadian is in,-13.7874,-2.00,573, the,0,41.6902,-2.002,-27.8028,the Henan province of the People'
md_full,470,The city of Zhumadian is in,0,+0.00,573, the,0,13.8875,0,0,"the central part of Henan Province,"
md_full,470,The city of Zhumadian is in,432.979,+0.25,1165, It,0,9.78141,0.295668,4.10608,It Rainfall Rainfall Rainfall Rainfall Rainfall Rainfall Rainfall
md_full,470,The city of Zhumadian is in,-432.979,-0.25,109,\n\n,0,17.9936,-0.295668,-4.10609,
md_full,470,The city of Zhumadian is in,865.957,+0.50,43011, Computing,0,5.67533,0.591335,8.21216,Computing Computing Computing Computing Computing Computing Computing Computing
md_full,470,The city of Zhumadian is in,-865.957,-0.50,109,\n\n,0,22.0997,-0.591335,-8.21216,
md_full,470,The city of Zhumadian is in,1731.91,+1.00,74616, Measuring,0,-2.53683,1.18267,16.4243,Measuring Measuring Measuring Measuring Measuring Measuring Measuring Measuring
md_full,470,The city of Zhumadian is in,-1731.91,-1.00,109,\n\n,0,30.3118,-1.18267,-16.4243,
md_full,470,The city of Zhumadian is in,3463.83,+2.00,43011, Computing,0,-18.9612,2.36534,32.8487,Computing Computing Computing Computing Computing Computing Computing Computing
md_full,470,The city of Zhumadian is in,-3463.83,-2.00,108,\n,0,46.7361,-2.36534,-32.8486,
jtw_legacy,470,The city of Zhumadian is in,0,+0.00,573, the,0,13.8875,0,0,"the central part of Henan Province,"
jtw_legacy,470,The city of Zhumadian is in,1.72343,+0.25,573, the,0,13.984,-0.00695271,-0.0965557,"the central part of Henan Province,"
jtw_legacy,470,The city of Zhumadian is in,-1.72343,-0.25,573, the,0,13.7909,0.00695285,0.0965576,"the central part of Henan Province,"
jtw_legacy,470,The city of Zhumadian is in,3.44685,+0.50,573, the,0,14.0806,-0.0139053,-0.19311,"the central part of Henan Province,"
jtw_legacy,470,The city of Zhumadian is in,-3.44685,-0.50,573, the,0,13.6944,0.0139057,0.193115,"the central part of Henan Province,"
jtw_legacy,470,The city of Zhumadian is in,6.8937,+1.00,573, the,0,14.2737,-0.0278113,-0.386229,"the central part of Henan Province,"
jtw_legacy,470,The city of Zhumadian is in,-6.8937,-1.00,573, the,0,13.5013,0.0278111,0.386227,"the central part of Henan Province,"
jtw_legacy,470,The city of Zhumadian is in,13.7874,+2.00,573, the,0,14.6599,-0.0556222,-0.772453,"the central part of Henan Province,"
jtw_legacy,470,The city of Zhumadian is in,-13.7874,-2.00,573, the,0,13.115,0.0556222,0.772453,"the central part of Henan Province,"
oracle,1108,The city of Izhevsk is in,0,+0.00,573, the,0,16.402,0,0,the Udmurt Republic of Russia.
oracle,1108,The city of Izhevsk is in,1.8845,+0.25,573, the,0,12.2974,0.25025,4.10461,the Udmurt Republic of Russia.
oracle,1108,The city of Izhevsk is in,-1.8845,-0.25,573, the,0,20.5066,-0.25025,-4.10461,the Udmurt Republic of Russia.
oracle,1108,The city of Izhevsk is in,3.76899,+0.50,573, the,0,8.19282,0.5005,8.20922,"the north of Russia, in the U"
oracle,1108,The city of Izhevsk is in,-3.76899,-0.50,573, the,0,24.6113,-0.5005,-8.20922,the Udmurt Republic of Russia.
oracle,1108,The city of Izhevsk is in,7.53799,+1.00,4612, North,1,-0.0164032,1.001,16.4184,"North Western Russia, about 10"
oracle,1108,The city of Izhevsk is in,-7.53799,-1.00,573, the,0,32.8205,-1.001,-16.4184,the Udmurtia region of the
oracle,1108,The city of Izhevsk is in,15.076,+2.00,4612, North,1,-16.4348,2.002,32.8369,North North North North North North North North
oracle,1108,The city of Izhevsk is in,-15.076,-2.00,573, the,0,49.2389,-2.002,-32.8369,the the the the the the the the
md_full,1108,The city of Izhevsk is in,0,+0.00,573, the,0,16.402,0,0,the Udmurt Republic of Russia.
md_full,1108,The city of Izhevsk is in,473.445,+0.25,1165, It,0,11.9122,0.273737,4.48984,It Temperatures Temperatures Temperatures Temperatures Temperatures Temperatures Temperatures
md_full,1108,The city of Izhevsk is in,-473.445,-0.25,109,\n\n,0,20.8919,-0.273737,-4.48984,
md_full,1108,The city of Izhevsk is in,946.89,+0.50,74616, Measuring,0,7.42236,0.547473,8.97968,Measuring Measuring Measuring Measuring Measuring Measuring Measuring Measuring
md_full,1108,The city of Izhevsk is in,-946.89,-0.50,109,\n\n,0,25.3817,-0.547473,-8.97968,
md_full,1108,The city of Izhevsk is in,1893.78,+1.00,74616, Measuring,0,-1.55732,1.09495,17.9594,Measuring Measuring Measuring Measuring Measuring Measuring Measuring Measuring
md_full,1108,The city of Izhevsk is in,-1893.78,-1.00,108,\n,0,34.3614,-1.09495,-17.9594,
md_full,1108,The city of Izhevsk is in,3787.56,+2.00,17187, temperatures,0,-19.5167,2.18989,35.9187,temperatures temperatures temperatures It temperatures It It It
md_full,1108,The city of Izhevsk is in,-3787.56,-2.00,108,\n,0,52.3207,-2.18989,-35.9187,
jtw_legacy,1108,The city of Izhevsk is in,0,+0.00,573, the,0,16.402,0,0,the Udmurt Republic of Russia.
jtw_legacy,1108,The city of Izhevsk is in,1.8845,+0.25,573, the,0,16.5355,-0.00813895,-0.133495,the Udmurt Republic of Russia.
jtw_legacy,1108,The city of Izhevsk is in,-1.8845,-0.25,573, the,0,16.2685,0.00813883,0.133493,the Udmurt Republic of Russia.
jtw_legacy,1108,The city of Izhevsk is in,3.76899,+0.50,573, the,0,16.669,-0.0162777,-0.266987,the Udmurt Republic of Russia.
jtw_legacy,1108,The city of Izhevsk is in,-3.76899,-0.50,573, the,0,16.1351,0.0162777,0.266987,the Udmurt Republic of Russia.
jtw_legacy,1108,The city of Izhevsk is in,7.53799,+1.00,573, the,0,16.936,-0.0325553,-0.533974,the Udmurt Republic of Russia.
jtw_legacy,1108,The city of Izhevsk is in,-7.53799,-1.00,573, the,0,15.8681,0.0325552,0.533972,the Udmurt Republic of Russia.
jtw_legacy,1108,The city of Izhevsk is in,15.076,+2.00,573, the,0,17.47,-0.0651106,-1.06795,"the Udmurt Republic, in the"
jtw_legacy,1108,The city of Izhevsk is in,-15.076,-2.00,573, the,0,15.3341,0.0651105,1.06795,the Udmurt Republic of Russia.
oracle,1446,The city of Cape Town is in South,0,+0.00,8125, Africa,0,10.4423,0,0,Africa. It is the second largest city
oracle,1446,The city of Cape Town is in South,1.52981,+0.25,8125, Africa,0,7.82913,0.25025,2.61319,Africa. It is the second largest city
oracle,1446,The city of Cape Town is in South,-1.52981,-0.25,8125, Africa,0,13.0555,-0.25025,-2.61319,Africa. It is the second largest city
oracle,1446,The city of Cape Town is in South,3.05962,+0.50,8125, Africa,0,5.21594,0.5005,5.22638,Africa. It is the second largest city
oracle,1446,The city of Cape Town is in South,-3.05962,-0.50,8125, Africa,0,15.6687,-0.5005,-5.22639,Africa. It is the second largest city
oracle,1446,The city of Cape Town is in South,6.11923,+1.00,8625, Australia,1,-0.0104444,1.001,10.4528,"Australia, Australia. It is the capital"
oracle,1446,The city of Cape Town is in South,-6.11923,-1.00,8125, Africa,0,20.8951,-1.001,-10.4528,Africa. It is the second largest city
oracle,1446,The city of Cape Town is in South,12.2385,+2.00,8625, Australia,1,-10.4632,2.002,20.9055,"Australia, Australia. It is the capital"
oracle,1446,The city of Cape Town is in South,-12.2385,-2.00,8125, Africa,0,31.3479,-2.002,-20.9055,Africa. It is the second largest city
md_full,1446,The city of Cape Town is in South,0,+0.00,8125, Africa,0,10.4423,0,0,Africa. It is the second largest city
md_full,1446,The city of Cape Town is in South,149.638,+0.25,10742, African,0,13.0555,-0.25025,-2.61319,African. It is the most popular tourist
md_full,1446,The city of Cape Town is in South,-149.638,-0.25,109,\n\n,0,7.82913,0.25025,2.61319,
md_full,1446,The city of Cape Town is in South,299.275,+0.50,232098, Planners,0,15.6687,-0.5005,-5.22639,Planners. It’ It It It It
md_full,1446,The city of Cape Town is in South,-299.275,-0.50,109,\n\n,0,5.21594,0.5005,5.22639,
md_full,1446,The city of Cape Town is in South,598.55,+1.00,232098, Planners,0,20.8951,-1.001,-10.4528,Planners Planners Planners Planners Planners Planners Planners Planners
md_full,1446,The city of Cape Town is in South,-598.55,-1.00,109,\n\n,0,-0.0104446,1.001,10.4528,
md_full,1446,The city of Cape Town is in South,1197.1,+2.00,232098, Planners,0,31.3479,-2.002,-20.9055,Planners Planners Planners Planners Planners Planners Planners Planners
md_full,1446,The city of Cape Town is in South,-1197.1,-2.00,109,\n\n,0,-10.4632,2.002,20.9055,
jtw_legacy,1446,The city of Cape Town is in South,0,+0.00,8125, Africa,0,10.4423,0,0,Africa. It is the second largest city
jtw_legacy,1446,The city of Cape Town is in South,1.52981,+0.25,8125, Africa,0,10.4399,0.000235078,0.00245476,Africa. It is the second largest city
jtw_legacy,1446,The city of Cape Town is in South,-1.52981,-0.25,8125, Africa,0,10.4448,-0.000234986,-0.0024538,Africa. It is the second largest city
jtw_legacy,1446,The city of Cape Town is in South,3.05962,+0.50,8125, Africa,0,10.4374,0.000470155,0.00490952,Africa. It is the second largest city
jtw_legacy,1446,The city of Cape Town is in South,-3.05962,-0.50,8125, Africa,0,10.4472,-0.000470247,-0.00491047,Africa. It is the second largest city
jtw_legacy,1446,The city of Cape Town is in South,6.11923,+1.00,8125, Africa,0,10.4325,0.000940402,0.00981998,Africa. It is the second largest city
jtw_legacy,1446,The city of Cape Town is in South,-6.11923,-1.00,8125, Africa,0,10.4521,-0.000940494,-0.00982094,Africa. It is the second largest city
jtw_legacy,1446,The city of Cape Town is in South,12.2385,+2.00,8125, Africa,0,10.4227,0.0018808,0.01964,Africa. It is the second largest city
jtw_legacy,1446,The city of Cape Town is in South,-12.2385,-2.00,8125, Africa,0,10.462,-0.0018808,-0.01964,Africa. It is the second largest city
oracle,146,The city of Beira is in,0,+0.00,573, the,0,14.4746,0,0,the process of being rebuilt after the devastating
oracle,146,The city of Beira is in,1.85802,+0.25,573, the,0,10.8523,0.25025,3.62227,the process of being rebuilt after the devastating
oracle,146,The city of Beira is in,-1.85802,-0.25,573, the,0,18.0969,-0.25025,-3.62226,the process of being rebuilt after the devastating
oracle,146,The city of Beira is in,3.71603,+0.50,573, the,0,7.23006,0.5005,7.24454,"the province of Sofala, in central"
oracle,146,The city of Beira is in,-3.71603,-0.50,573, the,0,21.7191,-0.5005,-7.24454,the process of being rebuilt after the devastating
oracle,146,The city of Beira is in,7.43206,+1.00,42304, Zimbabwe,1,-0.0144844,1.001,14.4891,"Zimbabwe, and it is the capital of"
oracle,146,The city of Beira is in,-7.43206,-1.00,573, the,0,28.9637,-1.001,-14.4891,the process of being rebuilt after the devastating
oracle,146,The city of Beira is in,14.8641,+2.00,42304, Zimbabwe,1,-14.5036,2.002,28.9782,Zimbabwe’ Zimbabwe Zimbabwe Zimbabwe Zimbabwe Zimbabwe Zimbabwe
oracle,146,The city of Beira is in,-14.8641,-2.00,573, the,0,43.4528,-2.002,-28.9782,the process of being re-in the
md_full,146,The city of Beira is in,0,+0.00,573, the,0,14.4746,0,0,the process of being rebuilt after the devastating
md_full,146,The city of Beira is in,255.692,+0.25,1165, It,0,9.09448,0.371694,5.38012,It It It It It It It It
md_full,146,The city of Beira is in,-255.692,-0.25,109,\n\n,0,19.8547,-0.371694,-5.38012,
md_full,146,The city of Beira is in,511.384,+0.50,1165, It,0,3.71436,0.743388,10.7602,Itándo Itándo Itándo Itándo
md_full,146,The city of Beira is in,-511.384,-0.50,109,\n\n,0,25.2348,-0.743388,-10.7602,
md_full,146,The city of Beira is in,1022.77,+1.00,74616, Measuring,0,-7.04588,1.48678,21.5205,Measuring Measuring Measuring Measuring Measuring Measuring Measuring Measuring
md_full,146,The city of Beira is in,-1022.77,-1.00,109,\n\n,0,35.9951,-1.48677,-21.5205,
md_full,146,The city of Beira is in,2045.54,+2.00,74616, Measuring,0,-28.5664,2.97355,43.041,Measuring Measuring Measuring Measuring Measuring Measuring Measuring Measuring
md_full,146,The city of Beira is in,-2045.54,-2.00,108,\n,0,57.5155,-2.97355,-43.041,
jtw_legacy,146,The city of Beira is in,0,+0.00,573, the,0,14.4746,0,0,the process of being rebuilt after the devastating
jtw_legacy,146,The city of Beira is in,1.85802,+0.25,573, the,0,14.5833,-0.00751114,-0.108721,the process of being rebuilt after the devastating
jtw_legacy,146,The city of Beira is in,-1.85802,-0.25,573, the,0,14.3659,0.00751167,0.108728,the process of being rebuilt after the devastating
jtw_legacy,146,The city of Beira is in,3.71603,+0.50,573, the,0,14.692,-0.0150224,-0.217443,the process of being rebuilt after the devastating
jtw_legacy,146,The city of Beira is in,-3.71603,-0.50,573, the,0,14.2572,0.0150226,0.217445,the process of being rebuilt after the devastating
jtw_legacy,146,The city of Beira is in,7.43206,+1.00,573, the,0,14.9095,-0.0300451,-0.434891,the process of being rebuilt after the devastating
jtw_legacy,146,The city of Beira is in,-7.43206,-1.00,573, the,0,14.0397,0.0300454,0.434895,the process of being rebuilt after the devastating
jtw_legacy,146,The city of Beira is in,14.8641,+2.00,573, the,0,15.3444,-0.0600905,-0.869785,the process of being rebuilt after the devastating
jtw_legacy,146,The city of Beira is in,-14.8641,-2.00,573, the,0,13.6048,0.0600909,0.869791,the process of being rebuilt after the devastating
oracle,673,The city of Khulna is in,0,+0.00,573, the,0,10.4356,0,0,the south-western part of Bangladesh.
oracle,673,The city of Khulna is in,1.16485,+0.25,573, the,0,7.82412,0.25025,2.61152,the south-western part of Bangladesh.
oracle,673,The city of Khulna is in,-1.16485,-0.25,573, the,0,13.0471,-0.250249,-2.61151,the south-western part of Bangladesh.
oracle,673,The city of Khulna is in,2.32971,+0.50,573, the,0,5.2126,0.5005,5.22304,the south-western part of Bangladesh.
oracle,673,The city of Khulna is in,-2.32971,-0.50,573, the,0,15.6587,-0.500499,-5.22303,the southern part of Bangladesh. It is
oracle,673,The city of Khulna is in,4.65942,+1.00,4316, South,1,-0.0104294,1.001,10.4461,South West Bangladesh. It is the largest
oracle,673,The city of Khulna is in,-4.65942,-1.00,573, the,0,20.8817,-1.001,-10.4461,the southern part of the country. It
oracle,673,The city of Khulna is in,9.31883,+2.00,4316, South,1,-10.4565,2.002,20.8921,South West Bangladesh. It is the largest
oracle,673,The city of Khulna is in,-9.31883,-2.00,573, the,0,31.3278,-2.002,-20.8921,the southern part of the country. It
md_full,673,The city of Khulna is in,0,+0.00,573, the,0,10.4356,0,0,the south-western part of Bangladesh.
md_full,673,The city of Khulna is in,302.58,+0.25,139,  ,0,13.1736,-0.262366,-2.73796,throughout  throughout  throughout  throughout
md_full,673,The city of Khulna is in,-302.58,-0.25,109,\n\n,0,7.69767,0.262367,2.73796,
md_full,673,The city of Khulna is in,605.16,+0.50,141360, Rainfall,0,15.9116,-0.524732,-5.47592,Rainfall Measuring Measuring Measuring Measuring Measuring Measuring Measuring
md_full,673,The city of Khulna is in,-605.16,-0.50,109,\n\n,0,4.95971,0.524733,5.47593,
md_full,673,The city of Khulna is in,1210.32,+1.00,74616, Measuring,0,21.3875,-1.04947,-10.9518,Measuring Measuring Measuring Measuring Measuring Measuring Measuring Measuring
md_full,673,The city of Khulna is in,-1210.32,-1.00,109,\n\n,0,-0.51622,1.04947,10.9519,
md_full,673,The city of Khulna is in,2420.64,+2.00,74616, Measuring,0,32.3393,-2.09893,-21.9037,Measuring Measuring Measuring Measuring Measuring Measuring Measuring Measuring
md_full,673,The city of Khulna is in,-2420.64,-2.00,108,\n,0,-11.468,2.09893,21.9037,
jtw_legacy,673,The city of Khulna is in,0,+0.00,573, the,0,10.4356,0,0,the south-western part of Bangladesh.
jtw_legacy,673,The city of Khulna is in,1.16485,+0.25,573, the,0,10.4404,-0.000456566,-0.00476456,the south-western part of Bangladesh.
jtw_legacy,673,The city of Khulna is in,-1.16485,-0.25,573, the,0,10.4309,0.000456932,0.00476837,the south-western part of Bangladesh.
jtw_legacy,673,The city of Khulna is in,2.32971,+0.50,573, the,0,10.4452,-0.000913132,-0.00952911,the south-western part of Bangladesh.
jtw_legacy,673,The city of Khulna is in,-2.32971,-0.50,573, the,0,10.4261,0.000913498,0.00953293,the south-western part of Bangladesh.
jtw_legacy,673,The city of Khulna is in,4.65942,+1.00,573, the,0,10.4547,-0.001827,-0.0190659,the south-western part of Bangladesh.
jtw_legacy,673,The city of Khulna is in,-4.65942,-1.00,573, the,0,10.4166,0.00182736,0.0190697,the south-western part of Bangladesh.
jtw_legacy,673,The city of Khulna is in,9.31883,+2.00,573, the,0,10.4738,-0.00365363,-0.0381279,the south-western part of Bangladesh.
jtw_legacy,673,The city of Khulna is in,-9.31883,-2.00,573, the,0,10.3975,0.00365399,0.0381317,the south-western part of Bangladesh.
oracle,1229,The city of Indianapolis is in Côte,0,+0.00,499, d,0,14.6887,0,0,"d’Ivoire, West Africa. It"
oracle,1229,The city of Indianapolis is in Côte,1.3131,+0.25,499, d,0,11.0128,0.25025,3.67584,"d’Ivoire, West Africa. It"
oracle,1229,The city of Indianapolis is in Côte,-1.3131,-0.25,499, d,0,18.3645,-0.25025,-3.67584,"d’Ivoire, a country in West"
oracle,1229,The city of Indianapolis is in Côte,2.6262,+0.50,499, d,0,7.33698,0.5005,7.35168,"d’Ivoire, West Africa. It"
oracle,1229,The city of Indianapolis is in Côte,-2.6262,-0.50,499, d,0,22.0403,-0.5005,-7.35168,"d'Ivoire, a country in West"
oracle,1229,The city of Indianapolis is in Côte,5.25239,+1.00,86914, Côte,1,-0.0146923,1.001,14.7034,Côte Côte Côte Côte Côte Côte Côte Côte
